id,name,symbol,sector,industry
12793,Hodges Small Cap Fund-Institutional Class,HDSIX,MUTUAL FUND,SMALL BLEND
12794,Beacon Federal Bancorp Inc,BFED,FINANCE,BANKS & THRIFTS
12795,Community Investors Bancorp Inc,CIBN,FINANCE,TRUSTS & THRIFTS
12796,Eureka Financial Corp,EKFC,FINANCE,FINANCE
12797,First Niles Financial Inc,FNFI,FINANCE,TRUSTS & THRIFTS
12798,FLATBUSH FED BANCORP INC,FLTB,MUTUAL FUND,BANKS & THRIFTS
12799,Globe Bancorp Inc,GLBP,FINANCE,BANKS & THRIFTS
12800,NX Global Inc,NEGS.PK1,INDUSTRIALS,Commercial Services & Supplies
12801,OC Financial Inc,OCFL,FINANCE,BANKS & THRIFTS
12802,POLONIA BANCORP (PA) COMMON STOCK,PBCP,FINANCE,SAVINGS & LOANS
12803,SE Financial Corp,SEFL,FINANCE,BANKS & THRIFTS
12804,Wawel Savings Bank (NJ),WAWL,FINANCE,TRUSTS & THRIFTS
12805,PowerShares FTSE RAFI Industrials Sector Portfolio,PRFN,INDUSTRIALS,""
12806,Dragerwerk AG Ordinary,DRWKF,HEALTH CARE,HEALTH CARE SUPPLIES
12807,EssilorLuxottica,ESLOF,HEALTH CARE,HEALTH CARE SUPPLIES
12808,Jardine Strategic Holdings Ltd. Ordinary Shares,JDSHF,CONSUMER STAPLES,RETAIL - FOOD & DRUG
12809,MCCARTHY CORP PLC OTC,MCHYF,"",""
12810,MEDICAL HOUSE ORD 1P,MDHSF,"",""
12811,Tesco PLC,TSCDF,CONSUMER STAPLES,RETAIL - FOOD & DRUG
12812,Vectura Group Plc,VEGPF,HEALTH CARE,PHARMACEUTICALS
12813,VOSTOK NAFTA INVT LTD. SHS SWEDISH,VNHIF,FINANCE,FINANCE
12814,VOSTOK NAFTA INVT SW,VKNSF,"",""
12815,Xstrata PLC Ordinary,XSRAF,MATERIALS,MINING
12816,TANABE SEIYAKU CO LT,4508:VALUE1,"",""
12817,NIPPON SHINYAKU CO LTD ORDINARY,4516:TSEJ1,"",""
12819,Taro Pharmaceutical Industries Ltd,TARO,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
12820,America Movil S.A.B. de C.V. L Shares,AMXVF,UTILITIES AND TELECOMMUNICATIONS,TELEPHONE
12821,Pampa Energia SA,PPENF,COMMUNICATIONS,TELEPHONE
12822,Mirabela Nickel Ltd,MRBAF,MATERIALS,MINING
12823,Ratos B Free Shares Ordinary,RTOBF,FINANCE,CORPORATE FINANCE
12824,Svenska Kullagerfabriken Ab Skf Ordinary,SKUFF,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
12825,ADM Tronics Unlimited Inc,ADMT,MATERIALS,CHEMICALS
12826,ACMAT Corp Class A,ACMTA,INDUSTRIALS,CONSTRUCTION & ENGINEERING
12827,Allegheny Valley Bancorp Inc,AVLY,FINANCE,BANKS & THRIFTS
12828,AMCAP FUND-Class 529-A,CAFAX,MUTUAL FUND,LARGE GROWTH
12829,American Atlantic Co,AMRL,FINANCE,FINANCE
12830,ASTHMA DISEASE MGMT,ADMI,"",""
12831,Atlantic Whitehall Growth Instl,AWGFX,"",""
12832,BV Financial Inc,BVFL,FINANCE,TRUSTS & THRIFTS
12833,BACTECH MINING CORP,BMCFF,"",""
12834,Partners Value,BNBMF,FINANCE,FINANCE
12835,Bank of Napa N.A,BNNP,FINANCE,BANKS
12836,Bank of Utica (NY) Non Voting,BKUTK,FINANCE,BANKS
12837,BlackRock Global Allocation Fund Inc.-Institutional,MALOX,MUTUAL FUND,WORLD ALLOCATION
12838,BONTERRA ENE IN TR U,BNEUF,"",""
12839,Blue Chip Fund-Class N,BRLIX,MUTUAL FUND,LARGE BLEND
12840,Brunswick Bancorp,BRBW,FINANCE,BANKS
12841,Calloways Nursery Inc,CLWY,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
12842,Centerra Gold Inc,CGAU,MATERIALS,GOLD & SILVER
12843,Comdisco Holding Co. Inc. Right,CDCOR,INDUSTRIALS,INDUSTRIALS
12844,COMMUNITY SOUTHERN HLDGS INC COM,CMUY,FINANCE,FINANCE
12845,Cortez Community Bank,COTZ,FINANCE,FINANCE
12846,Digital Creative,DCDC,INFORMATION TECHNOLOGY,SOFTWARE
12847,Dundee Corp,DDEJF,FINANCE,CORPORATE FINANCE
12848,Eastern Platinum,ELRFF,MATERIALS,COPPER & ZINC
12849,EUROGAS CORP,EUGFF,"",""
12850,Allspring Municipal Cash Management Money Market Fund-Service Class,EISXX,MUTUAL FUND,""
12851,Columbia Blended Equity Z,UMEQX,MUTUAL FUND,LARGE BLEND
12852,Columbia Bond Fund-Institutional Class,UMMGX,MUTUAL FUND,INTERMEDIATE-TERM BOND
12853,EXCELSIOR EQUITY INCOME FUND SHARES,UMEIX,"",""
12854,EXCELSIOR REAL ESTATE FUND,UMREX,"",""
12855,Columbia Short-Intermediate Bond Z,UIMIX,MUTUAL FUND,INTERMEDIATE-TERM BOND
12856,Excal Enterprises Inc,EXCL,FINANCE,REAL ESTATE & REITS
12857,Experian Plc,EXPGY,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
12858,Fidelity Short-Term Bond Fund-Fidelity Advisor Short-Term Bond Fund - Class C,FANCX,MUTUAL FUND,SHORT-TERM BOND
12859,1st Colonial Bancorp Inc,FCOB,FINANCE,BANKS
12860,First Quantum Minerals Ltd,FQVLF,MATERIALS,GOLD & SILVER
12861,Fort Orange Financial Corp,FOFC,FINANCE,FINANCE
12862,Franklin Mutual Recovery Adv,FMRVX,MUTUAL FUND,MID-CAP VALUE
12863,Franklin Global Allocation Fund-Class R,FFARX,MUTUAL FUND,AGGRESSIVE ALLOCATION
12864,Franklin Massachusetts Tax-Free Income Fund-Class C,FMAIX,MUTUAL FUND,MUNI MASSACHUSETTS
12865,AMERICAN FUNDS FUNDAMENTAL INVESTORS-Class 529-A,CFNAX,MUTUAL FUND,LARGE BLEND
12866,Gold Canyon Bank,GCYO,FINANCE,BANKS & THRIFTS
12867,GOSSAN RESOURCES LTD,GSS:VENTURE1,"",""
12868,Hotelworks.com Inc,HWS,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
12869,INTERMEDIATE BOND FUND OF AMERICA-Class 529-A,CBOAX,MUTUAL FUND,SHORT-TERM BOND
12870,JPMorgan U.S. Small Company Fund-Class R2 Shares,JSCZX,MUTUAL FUND,SMALL BLEND
12871,Kitty Hawk Inc,KHKH,TRANSPORTS,AIRLINES & AIR SERVICES
12872,Loomis Sayles Bond Fund-Admin Class,LBFAX,MUTUAL FUND,MULTISECTOR BOND
12873,MainStreet Bancshares Inc,MNSB,FINANCE,BANKS
12874,MANHATTAN BANCORP COMMON STOCK,MNHN,FINANCE,BANKS & THRIFTS
12875,MID AMER APT PFD H,MAA-PH1,"",""
12876,Mills Music Trust,MMTRS,COMMUNICATIONS,ENTERTAINMENT
12877,MUNICIPAL INVT TR FDUNIT 9TH PUT SER,MITRUF,"",""
12878,MUNICIPAL INVT TR FDUNIT 4TH PUT SER CAP APPRECIAT,MITRTQ,"",""
12879,Network-1 Technologies Inc,NTIP,INFORMATION TECHNOLOGY,SOFTWARE
12880,New Century Bank,NCYB,FINANCE,BANKS & THRIFTS
12881,New York Regional Rail Corp,NYRR,TRANSPORTS,RAILROADS
12882,NORBORD INC,NBRXF.PK1,"",""
12883,North Penn Bancorp Inc,NPBP,FINANCE,FINANCE
12884,NORTHERN LION GOLD CORP COM,NLGCF,"",""
12885,Onex Corp,ONEXF,FINANCE,CORPORATE FINANCE
12886,Oppenheimer Commodity Strat Total Ret A,QRAAX,MUTUAL FUND,COMMODITIES BROAD BASKET
12887,PIMCO Total Return Fund-Class A,PTTAX,MUTUAL FUND,INTERMEDIATE-TERM BOND
12888,PT Pasific Satelit Nusantara ADR,PSNRY,COMMUNICATIONS,""
12889,PIMCO International Bond Fund (Unhedged)-Class I-3,PFUNX,MUTUAL FUND,WORLD BOND
12890,PINE BROOK CAP INC CL A OTC,PBKAA,"",""
12891,Prime Group Realty Trust,PGE,FINANCE,REAL ESTATE & REITS
12892,PubliCARD Inc,CARD,INFORMATION TECHNOLOGY,COMPUTERS & PERIPHERALS
12893,Quaint Oak Bancorp Inc,QNTO,FINANCE,TRUSTS & THRIFTS
12894,Seligman Frontier A,SLFRX,MUTUAL FUND,SMALL GROWTH
12895,Seneca-Cayuga Bancorp Inc,SCAY,FINANCE,BANKS
12896,Southwestern Resources Corp,SWGGF,MATERIALS,MINING
12897,TEMPLETON DEVELOPING MARKETS TRUST-Advisor Class,TDADX,MUTUAL FUND,DIVERSIFIED EMERGING MKTS
12898,Transcontinental Inc. Class A,TCLAF,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
12899,TURBO POWER SYS INC,TPSSF,"",""
12900,URUGUAY MINERAL EXPLORATION INC (TIER2),UMEXF,"",""
12901,U.S. Global Nanospace Inc,USGA,MATERIALS,CHEMICALS
12902,VANGUARD ENERGY FUND-Investor Shares,VGENX,MUTUAL FUND,EQUITY ENERGY
12903,VANGUARD WELLINGTON FUND-Admiral Shares,VWENX,MUTUAL FUND,MODERATE ALLOCATION
12904,VANGUARD GNMA FUND-Admiral Shares,VFIJX,MUTUAL FUND,INTERMEDIATE GOVERNMENT
12905,Zhongpin Inc,HOGS,CONSUMER STAPLES,FOOD PRODUCTS
12906,COMMUNITY INVT GRP,CIVG,"",""
12907,FIRST COMMUNITY FINL PARTNERS INC,FCFP,FINANCE,BANKS & THRIFTS
12908,Iowa First Bancshares Corp,IOFB,FINANCE,BANKS
12909,Itonis Inc,ITNS,INFORMATION TECHNOLOGY,SOFTWARE
12910,POP N GO INC,POPN,"",""
12911,Saltbae Capital,CECBF,MATERIALS,COPPER & ZINC
12912,Minco Capital Corp,MGHCF,MATERIALS,GOLD & SILVER
12913,Prudential Public Ltd Co,PUK+A,FINANCE,INSURANCE
12914,First Trust Tax-Advantaged Preferred Income Fund,FPI,FINANCE,GENERAL FINANCE
12916,RAM Energy Resources Inc. Warrant,RAMEW,ENERGY,ENERGY PRODUCERS
12917,Barings BDC Inc,BBDC,FINANCE,CONSUMER FINANCE
12918,Ace Aviation Holding Co. Class A Variable Voting Rights,ACEAF,TRANSPORTS,TRANSPORTS
12920,CBL & Associates Properties Inc. 7.75% Series C Cumulative Redeemable Preferred,CBLPRC,FINANCE,REAL ESTATE & REITS
12921,DATAPATH INC 144A CM,DPTHL,"",""
12922,ROSETTA RESOURCES INC ADR   144A,RSREY,"",""
12923,Indigo NV,INDGF,INDUSTRIALS,MACHINERY
12924,First Trust Small Cap Core AlphaDEX Fund,FYX,FINANCE,GENERAL FINANCE
12925,ForeverGreen Worldwide Corporation,FVRG,CONSUMER STAPLES,FOOD PRODUCTS
12926,New Oriental Energy & Chemical Corp,NOEC,MATERIALS,CHEMICALS
12927,Lenovo Group Ltd.,LNVGY,INFORMATION TECHNOLOGY,COMPUTERS & PERIPHERALS
12928,Accent Color Sciences Inc,ACLR,INFORMATION TECHNOLOGY,ELECTRONIC EQUIPMENT
12929,ADVANCED ID,AIDOE,INFORMATION TECHNOLOGY,ELECTRONIC EQUIPMENT
12930,AB Electrolux Class B ADR,ELUXY,CONSUMER DISCRETIONARY,HOUSEHOLD DURABLES
12931,Anglo American plc ADR,AGPPY,MATERIALS,MATERIALS
12932,COASTPORT CAPITAL INC. (TIER2),CSTPF,"",""
12934,E.NVIZION COMM GRP L,ENCG,"",""
12935,ELITE TECHS INC,ETCH,"",""
12936,ENDEVCO INC,ENDE,"",""
12937,FIRST AMERICAN SCIENTIFIC CORP,FASC,INDUSTRIALS,MACHINERY
12938,GRAND UNION CO,GUCO,"",""
12939,HARD TO TREAT DISEASES,HTDS,"",""
12940,Husqvarna AB,HSQVY,INDUSTRIALS,MACHINERY
12942,Kobe Steel Ltd Sponsored ADR,KBSTY,MATERIALS,IRON & STEEL
12943,MTR Corporation Ltd Sponsored ADR,MTRJY,TRANSPORTS,RAILROADS
12944,MAST OPTICAL SYS INC,MSOS,"",""
12945,Medizone International Inc,MZEI,HEALTH CARE,PHARMACEUTICALS
12946,MOUNTAIN WEST RESOUR,MOWRF,"",""
12947,Paragon Financial Solutions Inc,PGNN,FINANCE,BANKS
12948,Penn Octane Corp,POCC,ENERGY,ENERGY PRODUCERS
12949,PGS ASA,PGSVY,ENERGY,ENERGY EQUIPMENT & SERVICES
12950,POWERNOVA TECHNOLOGIES CORP (CND),PNTFF,MATERIALS,CHEMICALS
12952,QUESTEC INC,QSTI,"",""
12953,QUICKSILVER INTL INC,QKSI,"",""
12954,S2C Global Systems Inc,STWG,CONSUMER STAPLES,CONSUMER STAPLES
12955,SKYE INTL INC,SKYY,MUTUAL FUND,""
12956,SPECTRE GAMING INC,SGMG,CONSUMER DISCRETIONARY,CASINOS & GAMING
12957,STONE MEDIA CORP,STNM,"",""
12958,Symbollon Pharmaceuticals Inc Class A,SYMBA,HEALTH CARE,HEALTH CARE
12959,Tetragenex PharmaceuticalsInc,TTRXQ,HEALTH CARE,HEALTH CARE
12960,Toray Industries Inc,TRYIY,MATERIALS,CHEMICALS
12961,TREND VISION TECHNOL,TVTGF,"",""
12962,Turbodyne Technologies Inc,TRBD,FINANCE,DIVERSIFIED INVESTMENTS
12963,VELOCITYHSI INC,VHSIQ,"",""
12964,Calcitech Ltd,CLKTF,MATERIALS,CHEMICALS
12965,SONAESGPS,SOVTF,"",""
12966,BlackRock California Insured Municipal Income Trust,BCK,FINANCE,GENERAL FINANCE
12967,BlackRock California Municipal Bond Trust,BZA,FINANCE,GENERAL FINANCE
12968,Deutsche Strategic Income Trust,KST,FINANCE,GENERAL FINANCE
12969,Eaton Vance Insured New York Municipal Bond Fund II,NYH,FINANCE,GENERAL FINANCE
12970,Invesco California Municipal Securities Fund,ICS,FINANCE,GENERAL FINANCE
12971,NUVEEN CALIFORNIA AMT-FREE QUALITY MUNICIPAL INCOME FUND,NKX,MUTUAL FUND,GENERAL FINANCE
12972,Dime Community Bancshares Inc,DCOM,FINANCE,BANKS
12973,Invesco S&P 500 Equal Weight Technology ETF,RSPT,INFORMATION TECHNOLOGY,""
12974,Santa Fe Gold Co,SFEGQ,MATERIALS,MATERIALS
12975,Welwind Energy International Corp,WWEIE,CONSUMER STAPLES,FOOD PRODUCTS
12976,Alterity Therapeutics Ltd,ATHE,MATERIALS,CHEMICALS
12977,Power Corp. of Canada Ordinary Shares,PWCDF,FINANCE,INSURANCE
12978,Electronic Game,EGMI,CONSUMER DISCRETIONARY,LEISURE GOODS
12979,KBL HEALTHCARE ACQUISITION CORP III,KHA-U1,"",""
12980,PHI Inc,PHII,ENERGY,ENERGY EQUIPMENT & SERVICES
12981,Union Bank (NC),UBNC,FINANCE,BANKS
12982,FLOATING POINT SYSTE OTC,FLPO,"",""
12983,MEDNET MPC CORP,MMRX,"",""
12984,National Australia Bank Ltd. Ordinary Shares,NAUBF,FINANCE,BANKS
12985,Allin Corp,ALLN,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
12987,RAIT Financial Trust,RASLQ,REAL ESTATE,REAL ESTATE MANAGEMENT & DEVELOPMENT
12988,AMG Capital Trust I 5.10% Convertible Trust Preferred Securities,AMGZO,FINANCE,GENERAL FINANCE
12989,FREEPORT MCMORAN PFD,FCXGL,"",""
12990,Bunge Ltd 4.875% Cumulative Convertible Perpetual Preference Shares,BGEPF,CONSUMER STAPLES,FOOD PRODUCTS
12991,CITYFED FNCL CORP,CTYF,"",""
12992,SULLIDEN EXPLORATI COM NPV,EXSDF,"",""
12993,Treaty Oak Bancorp Inc,TOAK,FINANCE,BANKS
12994,Public Storage Inc. 7.00% Dep Shares Cumul Preferred Stock Series G,PSAPRG,FINANCE,REAL ESTATE & REITS
12995,Markel Corp. (Holding Co.) 7.50% Senior Debentures due 8/22/2046,MKV,FINANCE,INSURANCE
12996,Duke Realty Corp. 6.625% Depositary Shares 6.625% Series J Cumulative Preferred Share,DRE+J1,FINANCE,REAL ESTATE & REITS
12997,Virginia Power Capital Trust II 7.375% Trust Preferred Securities,VELPRA,UTILITIES AND TELECOMMUNICATIONS,UTILITIES - ELECTRIC
12998,Citigroup Capital XVII 6.35% Enhanced TruPS Trust Preferred Securities,C+E1,FINANCE,GENERAL FINANCE
12999,PartnerRe Ltd 6.50% Series D Cumul Redeem Preferred Shares,PREPRD,FINANCE,FINANCE
13000,National City Capital Trust II 6.625% Trust Preferred Securities,NCCPRA,FINANCE,BANKS & THRIFTS
13001,PartnerRe Ltd 6.75% Series C Cumulative Redeemable Preferred,PRE+C1,FINANCE,INSURANCE
13002,Countrywide Capital IV,CFC+A1,FINANCE,FINANCE
13003,Capital One Capital II 7.50% Enhanced TRUPS,COFPRB,FINANCE,GENERAL FINANCE
13004,AMB Property Corporation Prefer,AMB-PO1,"",""
13005,Blastgard Intl,BLGA,MATERIALS,CHEMICALS
13006,MOBILESTREAM OIL INC COM STK,MSRM,ENERGY,ENERGY EQUIPMENT & SERVICES
13007,QUEST PRODUCTS CORP,QPRC,COMMUNICATIONS,PUBLISHING
13008,KEYSTONE CAMERA PRODINC NO STKHLDERS' EQUITY4/16/91,KYCP,"",""
13009,MTY Food Group Inc,MTYFF,CONSUMER DISCRETIONARY,RESTAURANTS
13010,Wal-Mart de Mexico S.A. Ordinary,WMMVF,CONSUMER DISCRETIONARY,RETAIL - GENERAL
13011,Abovenet Inc,ABVT,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
13012,Clarent Corp,CLRN,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
13013,FLEETWOOD CAP TR CUM,FTCWP,"",""
13015,Ormet Corp,ORMTQ,MATERIALS,INDUSTRIAL METALS & MATERIALS
13016,PLATINUM ENERGY,PGRIE,ENERGY,ENERGY PRODUCERS
13017,White Energy Co Ltd. ADR,WECFY,ENERGY,ENERGY EQUIPMENT & SERVICES
13018,ABOVENET INC 08 WTS,ABVTW,"",""
13019,ABOVENET INC 10 WTS,ABVTZ,"",""
13020,XM Satellite Radio Holdings Inc. Warrant,XMSRWT,CONSUMER DISCRETIONARY,BROADCASTING
13021,ADTEC ENGINEERING NPV,AEEGF,"",""
13022,Akela Pharma Inc,AKLPF,HEALTH CARE,HEALTH CARE
13023,COM DEVELOPMENT INTL LTD,CDVIF,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
13024,GREEN HOSPITAL SUPPL,GHSPF,"",""
13025,ICHIYOSHI SECURITIES CO.LTD.FIRST SECTION(DOMESTIC STOCK),8624:TSEJ1,"",""
13026,IMAGING DYNAMICS COMPANY LTD NEW,IDYLD,"",""
13027,KYOKUTO SECURITIES CO,8706:TSEJ1,"",""
13029,MILLEA HOLDINGS INC.FIRST SECTION(DOMESTIC STOCK),MLEAF,"",""
13030,MONEX BEANS HLDGS,8698:TSEJ1,"",""
13031,Novadaq Technologies Inc,NVDQ,HEALTH CARE,HEALTH CARE SUPPLIES
13032,Liminal BioSciences Inc,LMNL,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
13033,Seaspan Corp,SESCF,"",""
13034,SOFTWARE SVC INC,3733:TSEJ1,"",""
13035,Sysmex Corp Ordinary,SSMXF,HEALTH CARE,HEALTH CARE SUPPLIES
13036,TECMOLTD.FIRST SECTION(DOMESTIC STOCK),TCMOF,"",""
13037,Tokyo Electron Ltd. Ordinary,TOELF,INFORMATION TECHNOLOGY,SEMICONDUCTORS
13038,Xfone Inc,XFN,INFORMATION TECHNOLOGY,DIVERSIFIED COMMUNICATION SERVICES
13039,YUSHIN PRECISION EQUIPMENT CO.LTD.FIRST SECTION(DOMESTIC STOCK),6482:TSEJ1,"",""
13040,Western Asset Mortgage Total Return Fund-Class 1,SGVSX,MUTUAL FUND,INTERMEDIATE GOVERNMENT
13041,Fidelity California Municipal Income Fund-Fidelity Advisor California Municipal Income Fund - Class A,FCMAX,MUTUAL FUND,MUNI CALIFORNIA LONG
13042,T. Rowe Price High Yield Fund Inc.- - I Class,PRHIX,MUTUAL FUND,HIGH YIELD BOND
13043,VANGUARD GROWTH INDEX FUND-Investor Shares,VIGRX,MUTUAL FUND,LARGE GROWTH
13045,VANGUARD PRIMECAP CORE FUND-Investor Shares,VPCCX,MUTUAL FUND,LARGE GROWTH
13046,GATX Corporation Preferred Stoc,GMT-P1,"",""
13047,3i Group PLC,TGOPF,FINANCE,CORPORATE FINANCE
13048,Anglo American Plc Ordinary Shares,AAUKF,MATERIALS,GOLD & SILVER
13049,Ariel Appreciation Fund-Institutional Class,CAAIX,MUTUAL FUND,MID-CAP BLEND
13050,Ariel Fund-Institutional Class,ARAIX,MUTUAL FUND,MID-CAP BLEND
13051,AS AVISHUSET DAGBLAD,ASVHF,"",""
13052,Barry Callebaut AG,BYCBF,CONSUMER STAPLES,FOOD PRODUCTS
13053,Benfield Group Ltd. ADR,BFLDY,FINANCE,INSURANCE
13054,BIC SA Ordinary,BICEF,CONSUMER DISCRETIONARY,RETAIL - GENERAL
13055,British American Tobacco Plc,BTAFF,CONSUMER STAPLES,TOBACCO
13056,Burnham Holdings Inc Class A,BURCA,INDUSTRIALS,CONSTRUCTION & ENGINEERING
13057,CADBURY-SCH. ORD 12.5P,CSGWF,"",""
13058,CENTRAL VT PUB SVC 4.75% PR,CPUBO,"",""
13059,RICHEMONT,CFRUF,"",""
13060,Clipper Fund,CFIMX,MUTUAL FUND,LARGE BLEND
13061,CRH Plc,CRH,MATERIALS,CONSTRUCTION MATERIALS
13062,DAILY MAIL & GEN A,DMTGF,"",""
13063,DENVER&EPTA TEL&TEL4.50PR,DETTP,"",""
13064,Diageo plc Ordinary,DGEAF,CONSUMER STAPLES,BEVERAGES
13065,EATON VANCE PRIME RATE RESVS   SH BEN INT,EVPRX,"",""
13066,EDIPRESSE SA LAUSANN,EPSSF,"",""
13067,ENB Financial Corp,ENBP.OB1,FINANCE,REGIONAL - NORTHEAST BANKS
13068,EVERGREEN INTERNATIONAL EQUITY FD INSTI CL,EKZYX,"",""
13069,Dana Epiphany ESG Equity Fund-Investor Class Shares,ESGAX,MUTUAL FUND,LARGE GROWTH
13070,First Pacific Co Ltd. Ordinary,FPAFF,FINANCE,GENERAL FINANCE
13071,FPA Crescent Fund-Institutional Class,FPACX,MUTUAL FUND,MODERATE ALLOCATION
13072,Heineken NV Ordinary,HINKF,CONSUMER STAPLES,BEVERAGES
13073,Imperial Brands Plc,IMBBF,CONSUMER STAPLES,TOBACCO
13074,James Halstead Plc Ord. (United Kingdom) Foreign Ordinary,JMHSF,CONSUMER DISCRETIONARY,CONSUMER DISCRETIONARY
13075,JC Decaux SA,JCDXF,COMMUNICATIONS,ADVERTISING
13076,KINGSPAN GRP PLC   EO-13,KGSPF,"",""
13077,LINDT N,LSPN:FWB,"",""
13078,iMGP Global Select Fund-Institutional Class,MSEFX,MUTUAL FUND,LARGE GROWTH
13079,Masters' Select Value,MSVFX,MUTUAL FUND,LARGE BLEND
13080,Litman Gregory Masters International Fund-Investor Class,MNILX,MUTUAL FUND,FOREIGN LARGE BLEND
13081,Litman Gregory Masters Smaller Companies Fund-Institutional Class,MSSFX,MUTUAL FUND,SMALL GROWTH
13082,Neuberger Berman Large Cap Value Fund-Class C,NPNCX,MUTUAL FUND,LARGE BLEND
13083,OAK VALUE FUND,OAKVX,"",""
13084,Pargesa Holding SA,PRGAF,FINANCE,CONSUMER FINANCE
13085,Pernod Ricard SA Ordinary Share,PDRDF,CONSUMER STAPLES,BEVERAGES
13086,READYMIX PLC       EO-12,RDMXF,"",""
13087,Weakening Dollar 2x Strategy Fund-Class C,RYWJX,MUTUAL FUND,CURRENCY
13088,Sanofi Oyj Ordinary,SNYNF,HEALTH CARE,PHARMACEUTICALS
13089,Schibsted ASA Ordinary,SBSNF,COMMUNICATIONS,PUBLISHING
13090,Sequoia Fund Inc,SEQUX,MUTUAL FUND,LARGE BLEND
13091,Swedish Match AB Ordinary ADR,SWMAF,CONSUMER STAPLES,TOBACCO
13092,TAMEDIA AG CHF10,TDAAF,"",""
13093,Telegraaf Media Groep NV,TGRAF,CONSUMER DISCRETIONARY,BROADCASTING
13094,Third Avenue Real Estate Value Fund-Institutional Class,TAREX,MUTUAL FUND,GLOBAL REAL ESTATE
13095,Third Avenue Small-Cap Value Fund-Institutional Class,TASCX,MUTUAL FUND,SMALL BLEND
13096,Tweedy Browne Value Fund,TWEBX,MUTUAL FUND,WORLD STOCK
13097,UNB Corp/PA,UNPA,FINANCE,BANKS
13098,WPP GROUP PLC ORD SH,WPPRF,"",""
13099,AMG Yacktman Fund-Class I,YACKX,MUTUAL FUND,LARGE VALUE
13100,Schwab Short-Term Bond Market,SWBDX,MUTUAL FUND,SHORT-TERM BOND
13101,CANWEL BLDG MATLS,CAWBF,"",""
13102,Chemokine Therapeutics Corp,CHKT,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
13103,China Digital Media Corp,CDGT,CONSUMER DISCRETIONARY,BROADCASTING
13104,ELLORA ENERGY 144A,ELENL,"",""
13105,Power Efficiency Corp,PEFF,INDUSTRIALS,ELECTRICAL EQUIPMENT
13106,Hsbc Holdings Preferred Z,HUSI+Z1,FINANCE,FINANCE
13107,Citigroup Funding ELKS 10.50% EMC Corp. due 2/5/2009,EKC,INFORMATION TECHNOLOGY,COMPUTERS & PERIPHERALS
13108,Morgan Stanley Focus Growth I,AMODX,MUTUAL FUND,LARGE GROWTH
13109,Invesco Global Div Gr Secs A,GLBAX,MUTUAL FUND,WORLD STOCK
13110,Carso Global Telecom S.A. de C.V. ADR,CGTVY,COMMUNICATIONS,""
13111,INNOVET INC,IVTO,"",""
13112,Telvue Corp,TEVE,COMMUNICATIONS,BROADCASTING
13113,180 CONNECT INC 10 WTS,CNCWE,"",""
13114,Security With Advanced Technology Warrant,SWATW,INFORMATION TECHNOLOGY,ELECTRONIC EQUIPMENT
13115,Accuhealth Inc,AHLHQ,HEALTH CARE,HEALTH CARE SERVICES
13116,Amedia Networks,AANIE,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
13117,American HealthChoice Inc,AMHI,HEALTH CARE,HEALTH CARE SERVICES
13119,ARCADE ACQUISITION CP UTS,ACDQU,"",""
13121,AVANTAIR INC 09 WTS,AAIRW,"",""
13122,AVESIS INC CONV PFD CL A SER A,AVSSO,"",""
13123,Clere AG,BALOF,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
13124,BIOPURE CORP 10A WTS,BPURW,"",""
13125,BIOPURE CORP DW 11A WTS,BPURL,"",""
13126,Chariot Resources Ltd,CHDSF,MATERIALS,MATERIALS
13127,Si Mei Te Food Ltd. Unit,CADQFU,FINANCE,FINANCE
13128,Si Mei Te Food Limited,CADWF.PK,"",""
13129,Finjan Holdings Inc,FNJN,INFORMATION TECHNOLOGY,SOFTWARE
13130,FINJAN HLDGS INC CLASS H WTS EXP,FNJNW,INFORMATION TECHNOLOGY,SOFTWARE
13131,Converted Organics Inc. Warrants,COINWT,CONSUMER STAPLES,FOOD PRODUCTS
13132,Triumph Apparel Corp,TRUA,CONSUMER DISCRETIONARY,APPAREL & LUXURY GOODS
13133,EuroGas Inc,EUGS,ENERGY,ENERGY PRODUCERS
13134,FAR EAST ENERGY CORP,FEECQ,ENERGY,ENERGY
13135,ATS CORP 09 WTS,ATCTW,"",""
13136,Whole Earth Brands Inc,FREEW,TRANSPORTS,SHIPPING
13137,FULL METAL MINERALS LTD COMMON,FLMTF,MATERIALS,MINING
13138,Genomed Inc,GMED,HEALTH CARE,HEALTH CARE
13139,GOOD HARBOR P/A 11W WTS,GHBAW,"",""
13140,Gran Tierra Energy Inc,GTE,ENERGY,OIL & GAS PRODUCTION
13141,HIGHBURY FINCL INC 10 WTS,HBRFW,"",""
